pn,qty
PCB0660,0
PCB0661,0
PCB0662,0
PCB0663,0
PCB0664,0
PCB0665,2
PCB0666,0
PCB0667,0
PCB0668,0
PCB0669,0
PCB0670,0
PCB0679,0
PCB0686,0
PCB0687,0
PCH_M0002,0
PCH_M0003,0
PCH_M0004,0
PCH_M0005,0
PCH_M0006,0
PCH_M0010,0
PCH_M0012,0
PCH_M0013,2
PCH12_M0003,0
PCH12_M0015,0
PCH12_M0016,0
PCH12M0001,0
PCH4_A0001,0
PCH4_M0001,0
PCH4M_A0001,0
PCH4M_M0001,0
PCH4M_M0008,0
PCH4M_M0009,0
PCH4M_M0016,0
PCH4M_M0017,0
PCH4MZ00001,0
PCH4MZ00002,0
PCH4MZ00003,0
PCH4Z00001,0
PCH4Z00002,0
PCH4Z00003,0
PCH5_A0001,0
PCH5_M0001,0
PCH5M_A0001,0
PCH5M_M0001,0
PCH5M_M0008,0
PCH5M_M0009,0
PCH5M_M0016,0
PCH5M_M0017,0
PCH5MZ00001,0
PCH5MZ00002,0
PCH5MZ00003,0
PCH5PPS_A9000,0
PCH5PPS_M0001,0
PCH5PPS_M0002,0
PCH5PPSZ00001,0
PCH5PPSZ00002,0
PCH5PPSZ00003,0
PCH5STA_A9000,0
PCH5STA_M0009,0
PCH5STA_M0015,0
PCH5STAZ00001,0
PCH5STAZ00002,0
PCH5STAZ00003,0
PCH5Z00001,0
PCH5Z00002,0
PCH5Z00003,0
PCH6_A0001,0
PCH6_M0001,0
PCH6HP_A9000,0
PCH6HP_M0001,0
PCH6HP_M0003,0
PCH6HPSTA_A0001,0
PCH6HPSTA_M0001,12
PCH6HPSTA_M0003,0
PCH6HPSTA_M0004,0
PCH6HPSTAZ00001,0
PCH6HPSTAZ00002,0
PCH6HPZ00001,0
PCH6HPZ00002,0
PCH6HPZ00003,0
PCH6LPSTA_A9000,0
PCH6LPSTA_M0001,0
PCH6LPSTA_M0003,0
PCH6LPSTA_M0004,0
PCH6LPSTA_M0014,0
PCH6LPSTAZ00001,0
PCH6LPSTAZ00002,0
PCH6LPSTAZ00003,0
PCH6M_A0001,0
PCH6M_M0001,0
PCH6M_M0008,0
PCH6M_M0009,0
PCH6M_M0016,0
PCH6M_M0017,0
PCH6MI_M0003,0
PCH6MI_M0004,0
PCH6MI_M0005,0
PCH6MZ00001,0
PCH6MZ00002,0
PCH6MZ00003,0
PCH6PP_A9000,0
PCH6PP_M0001,0
PCH6PP_M0004,0
PCH6PP70_M0001,0
PCH6PP70_M0003,0
PCH6PP70_M0004,0
PCH6PPS_A9000,0
PCH6PPS_M0001,0
PCH6PPS_M0002,0
PCH6PPS0_M0006,0
PCH6PPS110_M0004,0
PCH6PPSMIE_A9000,0
PCH6PPSMIEZ00001,0
PCH6PPSMIEZ00002,0
PCH6PPSMIEZ00003,0
PCH6PPSMIS_A9000,0
PCH6PPSMIS_M0001,0
PCH6PPSMISZ00001,0
PCH6PPSMISZ00002,0
PCH6PPSMISZ00003,0
PCH6PPSZ00001,0
PCH6PPSZ00002,0
PCH6PPSZ00003,0
PCH6PPZ00001,0
PCH6PPZ00002,0
PCH6PPZ00003,0
PCH6SGNEA0001,0
PCH6SGNEM0001,0
PCH6SGNEM0002,0
PCH6SGNEM0003,0
PCH6SGNEZ00001,0
PCH6SGNEZ00002,0
PCH6SGNEZ00003,0
PCH6SIV_A9000,0
PCH6SIV_M0001,1
PCH6SIV_M0002,1
PCH6SIV_M0003,1
PCH6SIV_M0004,12
PCH6SIV_M0005,18
PCH6SIV_M0006,0
PCH6SIVZ00001,0
PCH6SIVZ00002,0
PCH6SIVZ00003,0
PCH6Z00001,0
PCH6Z00002,0
PCH6Z00003,0
PCH8_A0001,0
PCH8_M0001,0
PCH8_M0002,0
PCH8_M0003,0
PCH8_M0004,0
PCH8_M0005,0
PCH8_M0006,2
PCH8_M0015,0
PCH8_M0017,0
PCH8_M0026,7
PCH8_M0027,0
PCH8A01_A0001,0
PCH8A01_M0002,0
PCH8A01_M0003,0
PCH8A01Z00001,0
PCH8A01Z00002,0
PCH8A01Z00003,0
PCH8A03M0002,0
PCH8A03M0003,0
PCH8L_M0001,0
PCH8L_M0006,1
PCH8L_M0015,0
PCH8L_M0017,0
PCH8L_M0018,2
PCH8L_M0019,0
PCH8L_M0020,0
PCH8L_M0021,0
PCH8LST_A9000,0
PCH8LST_M0001,0
PCH8LST_M0002,1
PCH8LST_M0003,0
PCH8LST_M0004,3
PCH8LSTZ00001,0
PCH8LSTZ00002,0
PCH8LSTZ00003,0
PCH8PPS_A9000,0
PCH8PPS_M0001,0
PCH8PPS_M0002,0
PCH8PPS_M0003,0
PCH8PPS_M0004,0
PCH8PPS_M0005,0
PCH8PPSZ00001,0
PCH8PPSZ00002,0
PCH8PPSZ00003,0
PCH8SI_M0003,0
PCH8SI_M0004,0
PCH8SI_M0005,0
PCH8SI_M0008,0
PCH8SIA_A0001,0
PCH8SIA_M0001,0
PCH8SIA_M0007,0
PCH8SIAZ00001,0
PCH8SIAZ00002,0
PCH8SIAZ00003,0
PCH8SIB_A0001,0
PCH8SIB_M0001,2
PCH8SIB_M0006,0
PCH8SIBZ00001,0
PCH8SIBZ00002,0
PCH8SIBZ00003,0
PCH8SIC_A0001,0
PCH8SIC_M0001,0
PCH8SIC_M0007,0
PCH8SICZ00001,0
PCH8SICZ00002,0
PCH8SICZ00003,0
PCH8SID_M0003,0
PCH8SID_M0009,0
PCH8SID_M0010,0
PCH8Z00001,0
PCH8Z00002,0
PCH8Z00003,0
PCHM_M0002,0
PCHM_M0003,0
PCHM_M0004,0
PCHM_M0005,0
PCHM_M0006,0
PCHM_M0007,0
PCHM_M0010,0
PCHM_M0011,0
PCHM_M0012,0
PCHM_M0013,0
PCHM_M0014,0
PCHM_M0015,0
PCHPPS_M0003,0
PCHPPS_M0004,0
PCHPPS_M0005,0
PCHSTA_M0002,0
PCHSTA_M0005,0
PCHSTA_M0006,0
PCHSTA_M0013,0
PCIAC001,0
PCIAC002,0
PCIAC003,0
PCIAC004,0
PCIAC005,1
PCIAC006,0
PCIAC007,0
PCIAC008,0
PCIAC009,0
PCIAC010,0
PCIAC011,0
PCIAC012,0
PCIAC013,0
PCIAC014,2
PCIAC015,0
PCIAC016,0
PCIAC017,0
PCIAC018,0
PCIAC019,0
PCIAC020,1
PCIAC021,0
PCIAC022,0
PCIAC023,1
PCIAC030,0
PCIAC031,2
PCIAC034,0
PCIAC035,0
PCIAC036,0
PCIAC037,0
PCIAH1100,0
PCIAH2500,0
PCICC031,0
PCMIN_2T,0
PCMIN2T_A0013,0
PCMIN2T_M0001,0
PCMIN2T_M0003,2
PCMIN2T_M0004,3
PCMIN2T_M0005,4
PCMIN2T_M0007,0
PCMIN2T_M0008,7
PCMIN2T_M0009,7
PCMIN2T_M0010,0
PCMIN2T_M0011,0
PCMIN2T_M0012,0
PCMIN2T_M0013,0
PCMIN2T_M0014,0
PCOAH0043,0
PCOAH0273,27
PCOAH0341,120
PCOAH2500,41
PCOBH2500,13
PCOCH2500,15
PCODH2500,23
PCOEH2500,16
PCOFH2500,12
PCOGH2500,4
PCOJH2500,20
PCOKH2500,10
PCRA00001,0
PCRA50000,0
PCS300A04,0
PCS300A05,0
PCS300B01,0
PCSA04A90000,0
PCSA04Z00001,0
PCSA04Z00002,0
PCSA04Z00003,0
PCSA05A90000,0
PCSA05Z00001,0
PCSA05Z00002,0
PCSA05Z00003,0
PCSB01A90000,0
PCSB01A91000,0
PCSB01Z00001,0
PCSB01Z00002,0
PCSB01Z00003,0
PCSR01M00002,0
PCSR01M00004,0
PCSR01M00005,0
PGV300A03_A0310,0
PGV300A03_A0311,0
PGV300A03_A0312,0
PGV300A03_A0320,0
PGV300A03_A0321,0
PGV300A03_A0324,0
PGV300A03_A0325,0
PGV300A03_A0350,0
PGV300A03_A0351,0
PGV300A03_A0352,0
PGV300A03_A0380,0
PGV300A03_M0201,0
PGV300A03_M0202,0
PGV300A03_M0203,0
PGV300A03_M0204,0
PGV300A03_M0205,0
PGV300A03_M0206,0
PGV300A03_M0207,0
PGV300A03_M0208,0
PGV300A03_M0301,0
PGV300A03_M0302,0
PGV300A03_M0303,0
PGV300A03_M0307,0
PGV300A03_M0308,0
PGV300A03_M0309,0
PGV300A03_M0310,0
PGV300A03_M0313,0
PGV300A03_M0314,0
PGV300A03_M0316,0
PGV300A03_M0317,0
PGV300A03_M0318,0
PGV300A03_M0319,0
PGV300A03_M0320,11
PGV300A03_M0321,0
PGV300A03_M0322,0
PGV300A03_M0323,0
PGV300A03_M0324,30
PGV300A03_M0325,0
PGV300A03_M0326,60
PGV300A03_M0327,0
PGV300A03_M0329,0
PGV300A03_M0331,0
PGV300A03_M0334,0
PGV300A03_M0337,0
PGV300A03_M0340,0
PGV300A03_M0341,0
PGV300A03_M0342,0
PGV300A03_M0344,4
PGV300A03_M0345,0
PGV300A03_M0347,0
PGV300A03_M0350,0
PGV300A03_M0351,0
PGV300A03_M0352,0
PGV300A03_M0353,0
PGV300A03_M0354,0
PGV300A03_M0355,1
PGV300A03_M0356,3
PGV300A03_M0357,0
PGV300A03_M0358,0
PGV300A03_M0369,1
PGV300A03_M0376,0
PGV300A03_M0377,0
PGV300A03_M0387,0
PGV300A03_M0388,0
PGV300A03_M0614,0
PGV300A03_M0620,0
PGV300A03_M0643,6
PGV300A03_M0652,0
PGV300A03_M0662,0
PGV300A03_M0680,15
PGV300A03_M3004,0
PGV300A03_M3030,0
PGV300A03_M3038,0
PGV300A03_M3091,0
PGV300A03_M3092,0
PGV300A03_M3093,0
PGV300A03_M3100,0
PGV300A03_M3101,0
PGV300A03_M3102,0
PGV300A03_M3103,0
PGV300A05,0
PGV300A06,0
PGV300A07,0
PGV300A10,0
PGVA04A10000,0
PGVA04A20000,0
PGVA04A30000,0
PGVA04A30100,0
PGVA04A40000,0
PGVA04A40005,0
PGVA04A40006,0
PGVA04A40007,0
PGVA04A60080,0
PGVA04A60081,0
PGVA04M00008,0
PGVA04M00009,0
PGVA04M00010,0
PGVA04M00012,0
PGVA04M00013,0
PGVA04M00014,2
PGVA04M00015,1
PGVA04M00016,1
PGVA04M00018,0
PGVA04M00019,0
PGVA04M00020,0
PGVA04M30001,0
PGVA04M30002,0
PGVA04M30003,3
PGVA04M30004,0
PGVA04M40001,0
PGVA04M40002,0
PGVA04M40003,0
PGVA04M40004,8
PGVA04M40005,18
PGVA04M40006,6
PGVA04M40007,0
PGVA04M40008,16
PGVA04M40009,13
PGVA04M40010,0
PGVA04M40011,0
PGVA04M40012,0
PGVA04M40014,8
PGVA04M40015,0
PGVA04M40016,6
PGVA04M40017,0
PGVA04M40018,0
PGVA04M40019,12
PGVA04M40020,0
PGVA04M40021,0
PGVA04M40022,0
PGVA04M40023,0
PGVA04M40024,7
PGVA04M40025,0
PGVA04M40026,0
PGVA04M90001,0
PGVA04M90002,0
PGVA04M90003,0
PGVA04M90004,3
PGVA04M90005,2
PGVA05A10000,0
PGVA05A30000,0
PGVA05A30100,0
PGVA05A30200,0
PGVA05A30300,0
PGVA05A30400,0
PGVA05A30500,0
PGVA05A30600,0
PGVA05A30700,0
PGVA05A30800,0
PGVA05A30900,0
PGVA05A60000,0
PGVA05A61000,0
PGVA05A61100,0
PGVA05A61200,0
PGVA05A61210,0
PGVA05A62000,0
PGVA05A62100,0
PGVA05A62200,0
PGVA05A90000,0
PGVA05M10001,0
PGVA05M10002,0
PGVA05M30001,0
PGVA05M30002,0
PGVA05M30003,0
PGVA05M30004,0
PGVA05M30005,7
PGVA05M30006,5
PGVA05M30007,4
PGVA05M30008,0
PGVA05M30009,0
PGVA05M30010,4
PGVA05M30011,5
PGVA05M30012,0
PGVA05M30013,12
PGVA05M30015,20
PGVA05M30016,0
PGVA05M30017,7
PGVA05M30018,0
PGVA05M30020,9
PGVA05M30021,0
PGVA05M30022,0
PGVA05M30023,0
PGVA05M30024,16
PGVA05M30025,0
PGVA05M30026,10
PGVA05M30027,15
PGVA05M30028,14
PGVA05M30029,0
PGVA05M30030,0
PGVA05M30031,0
PGVA05M30032,1
PGVA05M30033,2
PGVA05M30034,8
PGVA05M30035,1
PGVA05M30036,0
PGVA05M30037,0
PGVA05M30038,0
PGVA05M30039,0
PGVA05M30040,0
PGVA05M30041,5
PGVA05M30042,8
PGVA05M30043,0
PGVA05M30044,0
PGVA05M30045,13
PGVA05M30046,0
PGVA05M30047,0
PGVA05M60002,0
PGVA05M60003,0
PGVA05M60004,0
PGVA05M60005,0
PGVA05M60006,0
PGVA05M60007,1
PGVA05M60008,0
PGVA05M60010,0
PGVA05M60011,0
PGVA05M60012,5
PGVA05M60013,0
PGVA05M60014,0
PGVA05M60015,1
PGVA05M60016,0
PGVA05M60017,0
PGVA05M60018,35
PGVA05M60019,0
PGVA05M60020,0
PGVA05M60021,0
PGVA05M60022,5
PGVA05M60023,0
PGVA05M60024,0
PGVA05M60025,7
PGVA05M60026,5
PGVA05M60027,1
PGVA05M60028,0
PGVA05M60029,1
PGVA05M60030,0
PGVA05M60031,0
PGVA05M60032,2
PGVA05M60033,0
PGVA05M60037,1
PGVA05M60039,1
PGVA05M60040,0
PGVA05M60045,0
PGVA05M60053,0
PGVA05M60054,0
PGVA05M60056,0
PGVA05M60057,22
PGVA05M60058,0
PGVA05M60059,0
PGVA05M60064,0
PGVA05M60069,0
PGVA05M60073,0
PGVA05M60078,6
PGVA05M60079,12
PGVA05M60081,0
PGVA05M60082,13
PGVA05M60093,3
PGVA05M60094,3
PGVA05M60095,0
PGVA05M60096,3
PGVA05M60097,0
PGVA05M60098,6
PGVA05M60099,4
PGVA05M62002,0
PGVA05M62003,0
PGVA05M62014,0
PGVA05M62016,0
PGVA05M62017,0
PGVA05M62026,4
PGVA05M62027,0
PGVA05M62028,0
PGVA05M62056,6
PGVA05M62058,0
PGVA05M62069,0
PGVA05M62073,0
PGVA05M62081,0
PGVA05M90001,0
PGVA05M90002,1
PGVA05Z00001,0
PGVA05Z00002,0
PGVA05Z00003,0
PGVA06A10005,0
PGVA06A30005,0
PGVA06A30105,0
PGVA06A30205,0
PGVA06A40005,0
PGVA06A60005,0
PGVA06A61005,0
PGVA06A61105,0
PGVA06A61205,0
PGVA06A90005,0
PGVA06M50000,0
PGVA06M50001,0
PGVA06M50002,0
PGVA06M50004,0
PGVA06M50005,0
PGVA06M50006,0
PGVA06M50007,0
PGVA06M50008,0
PGVA06M50009,0
PGVA06M50011,0
PGVA06M50012,0
PGVA06M50013,0
PGVA06M50014,0
PGVA06M50015,0
PGVA06M50016,0
PGVA06M50017,0
PGVA06M50018,0
PGVA06M50019,0
PGVA06M50020,0
PGVA06M50021,0
PGVA06M50022,0
PGVA06M50023,0
PGVA06M50024,0
PGVA06M50026,0
PGVA06M50027,0
PGVA06M50028,0
PGVA06M50030,0
PGVA06M50031,0
PGVA06M50032,0
PGVA06M50033,0
PGVA06M50034,0
PGVA06M50035,0
PGVA06M50036,0
PGVA06M50037,0
PGVA06Z00001,0
PGVA06Z00002,0
PGVA06Z00003,0
PGVA07A10005,0
PGVA07A20005,0
PGVA07A30005,0
PGVA07A30105,0
PGVA07A30205,0
PGVA07A30305,0
PGVA07A30405,0
PGVA07A30505,0
PGVA07A30605,0
PGVA07A30705,0
PGVA07A40005,0
PGVA07A90005,0
PGVA07M50038,0
PGVA07M50039,0
PGVA07M50040,0
PGVA07M50041,0
PGVA07M50042,0
PGVA07M50043,0
PGVA07M50044,0
PGVA07M50045,0
PGVA07M50046,0
PGVA07M50047,0
PGVA07M50048,0
PGVA07M50049,1
PGVA07M50050,0
PGVA07M50051,1
PGVA07M50052,0
PGVA07M50053,1
PGVA07M50054,0
PGVA07M50055,0
PGVA07M50056,0
PGVA07M50057,3
PGVA07M50058,4
PGVA07M50059,0
PGVA07M50060,0
PGVA07M50061,0
PGVA07M50062,0
PGVA07M50063,0
PGVA07M50064,0
PGVA07M50065,1
PGVA07M50066,1
PGVA07M50067,0
PGVA07M50068,0
PGVA07M50071,0
PGVA07M50072,0
PGVA07M50073,0
PGVA07M50074,1
PGVA07M50075,0
PGVA07M50076,0
PGVA07Z00001,0
PGVA07Z00002,0
PGVA07Z00003,0
PGVA09A30005,0
PGVA09A30105,0
PGVA09A30205,0
PGVA09A30305,0
PGVA09A30405,0
PGVA09A30505,0
PGVA09A30605,0
PGVA09A30705,0
PGVA09M50077,0
PGVA09M50078,0
PGVA10A10005,0
PGVA10A30005,0
PGVA10A30105,0
PGVA10A30106,0
PGVA10A30107,6
PGVA10A30108,0
PGVA10A30205,0
PGVA10A30305,0
PGVA10A30405,0
PGVA10A30505,0
PGVA10A30605,0
PGVA10A30705,0
PGVA10A30805,0
PGVA10A30905,0
PGVA10A60005,0
PGVA10A60105,0
PGVA10A60205,0
PGVA10A90005,0
PGVA10A90006,0
PGVA10A90007,0
PGVA10M50079,0
PGVA10M50080,1
PGVA10M50081,1
PGVA10M50082,2
PGVA10M50083,0
PGVA10M50084,0
PGVA10M50085,0
PGVA10M50086,2
PGVA10M50087,0
PGVA10M50088,1
PGVA10M50089,0
PGVA10M50090,0
PGVA10M50091,10
PGVA10M50092,1
PGVA10M50093,0
PGVA10M50094,0
PGVA10M50095,0
PGVA10M50096,0
PGVA10M50097,1
PGVA10M50098,0
PGVA10M50099,0
PGVA10M50100,1
PGVA10M50101,1
PGVA10M50102,0
PGVA10M50103,11
PGVA10M50104,0
PGVA10M50105,1
PGVA10M50106,4
PGVA10M50107,4
PGVA10M50108,1
PGVA10M50109,2
PGVA10M50110,2
PGVA10M50111,2
PGVA10M50112,2
PGVA10M50113,0
PGVA10M50114,0
PGVA10M50115,0
PGVA10M50116,0
PGVA10M50117,0
PGVA10M50118,0
PGVA10M50119,0
PGVA10M50120,1
PGVA10M50121,3
PGVA10M50122,0
PGVA10M50123,0
PGVA10M50124,0
PGVA10M50125,11
PGVA10M50126,0
PGVA10M50127,0
PGVA10M50128,2
PGVA10M50129,1
PGVA10M50130,0
PGVA10M50131,5
PGVA10M50132,16
PGVA10M50133,0
PGVA10M50134,18
PGVA10M50135,7
PGVA10M50136,0
PGVA10Z00001,0
PGVA10Z00002,0
PGVA10Z00003,0
PGVA11A10005,0
PGVA11A30005,0
PGVA11A30105,0
PGVA11A30107,0
PGVA11A30305,0
PGVA11M50137,0
PGVA11M50138,0
PGVA11M50139,0
PGVA11M50140,0
PGVA11M50141,0
PGVA11M50142,0
PGVA11M50143,0
PGVA11M50144,0
PGVA11M50145,0
PGVA11M50146,0
PGVA11M50147,0
PGVA11M50148,0
PGVA11M50149,0
PGVA11M50150,0
PGVA11M50151,0
PGVA11M50152,0
PGVA11M50153,0
PICPROD,0
PINSVG,0
PINSVG_A9000,0
PINSVG_M0001,0
PINSVGZ00001,0
PINSVGZ00002,0
PINSVGZ00003,0
PIPAC001,0
PIPAC002,0
PIPAC003,0
PIPAC004,0
PIPAC005,0
PIPAC006,0
PIPAC007,0
PIPAC008,0
PIPAC009,0
PIPAC010,0
PIPAH1100,0
PIPAH1200,0
PIPBC006,0
PIP-H1100,0
PIPH1100A1,0
PIP-H1200,0
PIPH1200A1,0
PLA-2-01219,0
PLA-2-01496,0
PLA-2-01698,0
PLA-2-03826,0
PLA-2-03829,0
PLA-2-03830,0
PLA-2-03837,0
PLA-2-03840,0
PLA-2-03977,0
PLA-2-04012,0
PLA-2-04202,0
PLA-2-04244,0
PLA-2-04245,0
PLA-2-04246,0
PLA-2-04318,0
PLA-2-04319,0
PLA-2-04322,0
PLA-2-04323,0
PLA-2-04497,0
PLA-2-04498,0
PLA-2-04914,0
PLA-2-04926,0
PLA-2-04930,0
PLA-2-05305,0
PLA-4-97029,0
PLA-4-97030,0
PLAN_01,1
PLAN_02,1
PLAN_03,1
PLAN_04,1
PLAN_05,1
PLAN_06,1
PLAN_07,0
PLAN_08,1
PLAN_09,0
PLAN_10,0
PLAN_11,0
PLAN_12,1
PLAN_13,1
PLAN_14,0
PLAQ00234,19
PLAQ00235,10
PLAQ00236,3
PLAQ00237,4
PLAQ00238,5
PLAQ00239,0
PLAQ00240,0
PLAQ00241,0
PLAQ00242,1
PLAQ00243,0
PLAQ00244,3
PLAQ00245,0
PLAQ00246,0
PLAQ00247,0
PLAQ00248,1
PLAQ00249,0
PLAQ00250,2
PLAQ00251,0
PLAQ00252,0
PLAQ00253,0
PLAQ00254,0
PLAQ00255,0
PLAQ00256,0
PLAQ00257,0
PLAQ00258,0
PLAQ00261,0
PLAQ00262,0
PLAQ00263,2
PLAQ00264,0
PLAQ00265,0
PLAQ00266,0
PLAQ00267,0
PLAQ00268,0
PLAQ00269,0
PLAQ00270,1
PLAQ00271,0
PLAQ00272,0
PLAQ00273,4
PLAQ00274,8
PLAQ00275,0
PLAQ00276,0
PLAQ00277,0
PLAQ00278,8
PLAQ00279,14
PLAQ00280,16
PLAQ00282,5
PLAQ00283,4
PLAQ00284,13
PLAQ00285,16
PLAQ00286,9
PLAQ00287,21
PLAQ00288,15
PLAQ00289,6
PLAQ00290,12
PLAQ00291,16
PLAQ00292,18
PLAQ00293,2
PLAQ00294,6
PLAQ00295,2
PLAQ00296,0
PLAQ00297,4
PLAQ00298,7
PLAQ00299,3
PLAQ00300,3
PLAQ00301,39
PLAQ00302,44
PLAQ00303,5
PLAQ00304,56
PLAQ00305,65
PLAQ00306,56
PLAQ00307,53
PLAQ00308,41
PLAQ00309,34
PLAQ00310,1
PLAQ00311,2
PLAQ00312,3
PLAQ00313,6
PLAQ00314,2
PLAQ00315,3
PLAQ00316,5
PLAQ00317,112
PLAQ00318,16
PLAQ00319,50
PLAQ00321,28
PLAQ00322,3
PLAQ00323,12
PLAQ00324,4
PLAQ00325,0
PLAQ00326,0
PLAQ00327,0
PLAQ00328,0
PLAQ00576,4
PLAQ00577,6
PLAQ00601,0
PLAQ00603,0
PLAQ00606,34
PLAQ00634,0
PLAQ00648,4
PLAQ00659,0
PLAQ00660,2
PLAQ00661,5
PLAQ01153,2
PLAQ01176,0
PLAQ01177,7
PLAQ01187,0
PLAQ01217,4
PLAQ01219,12
PLAQ01220,0
PLAQ01384,0
PLAQ01385,0
PLAQ01386,3
PLAQ01576,6
PLAQ01577,3
PLAQ01578,2
PLAQ01588,2
PLAQ01589,0
PLAQ01597,0
PLAQ01630,2
PLAQ01631,0
PLAQ01855,26
PLAQ01856,7
PLAQ01857,93
PLAQ01858,48
PLAQ02315,1
PLAQ02334,0
PLAQ02336,0
PLAQ02342,0
PLAQ02345,2
PLAQ02347,0
PLAQ02348,0
PLAQ02350,0
PLAQ05003,0
PLAQ05006,6
PLAQ05007,4
PLAQ05008,9
PLAQ05822,9
PLAQ06844,0
PLAQ06853,0
PLAQ07884,3
PLAQ07885,0
PLAQ07890,4
PLAQ07895,1
PLAQ07896,4
PLAQ07897,7
PLAQ07898,17
PLAQ09243,12
PLAQ09244,13
PLAQ09245,9
PLAQ09246,15
PLAQ09247,8
PLAQ09248,4
PLAQ09277,9
PLAQ09293,0
PLAQ09295,12
PLAQ09300,3
PLAQ09427,0
PLAQ09428,0
PLAQ09489,10
PLAQ09490,3
PLAQ09492,6
PLAQ10851,0
PLAQ10852,0
PLAQ10933,1
PLAQ11392,0
PLAQ11393,0
PLAQ11412,0
PLAQ11838,4
PLAQ11922,0
PLAQ11923,0
PLAQ11924,0
PLAQ13661,11
PLAQ13662,7
PLAQ13663,6
PLAQ13664,27
PLAQ13665,6
PLAQ13666,8
PLAQ13667,8
PLAQ13668,4
PLAQ13669,8
PLAQ14413,13
PLAQ14415,8
PLAQ14416,2
PLAQ14417,3
PLAQ14418,0
PLAQ14419,2
PLAQ14420,0
PLAQ14431,8
PLAQ14432,13
PLAQ14433,4
PLAQ14434,16
PLAQ14435,5
PLAQ14436,2
PLAQ14437,4
PLAQ14438,8
PLAQ14439,3
PLAQ14440,7
PLAQ14599,2
PLAQ14600,0
PLAQ14601,6
PLAQ14602,2
PLAQ14604,57
PLAQ14605,0
PLAQ14607,0
PLAQ14608,0
PLAQ14609,3
PLAQ14610,2
PLAQ14611,1
PLAQ14612,6
PLAQ14613,8
PLAQ14614,4
PLAQ14615,2
PLAQ14616,0
PLAQ14617,0
PLAQ14618,0
PLAQ14619,9
PLAQ14620,1
PLAQ14621,0
PLAQ14622,5
PLAQ14623,0
PLAQ14624,0
PLAQ14625,0
PLAQ14626,0
PLAQ14627,0
PLAQ14628,2
PLAQ14629,4
PLAQ14630,6
PLAQ14631,0
PLAQ14632,0
PLAQ14633,0
PLAQ14634,0
PLAQ14635,0
PLAQ14636,0
PLAQ14637,3
PLAQ14639,0
PLAQ14640,1
PLAQ14641,1
PLAQ14642,0
PLAQ14643,0
PLAQ14644,0
PLAQ14645,0
PLAQ14646,0
PLAQ14647,0
PLAQ14648,0
PLAQ14652,0
PLAQ14653,0
PLAQ14654,2
PLAQ14655,0
PLAQ14656,0
PLAQ14657,0
PLAQ14658,0
PLAQ14659,0
PLAQ14660,0
PLAQ14661,0
PLAQ14663,6
PLAQ14664,0
PLAQ14665,0
PLAQ14666,2
PLAQ14667,3
PLAQ14668,0
PLAQ14669,0
PLAQ14670,3
PLAQ14671,2
PLAQ14700,0
PLAQ14701,1
PLAQ14702,1
PLAQ14704,0
PLAQ14705,4
PLAQ14706,4
PLAQ14707,0
PLAQ14708,0
PLAQ14709,0
PLAQ14710,0
PLAQ14711,3
PLAQ14712,4
PLAQ14713,0
PLAQ14716,2
PLAQ14718,0
PLAQ14719,0
PLAQ14720,3
PLAQ14721,0
PLAQ14723,2
PLAQ14724,0
PLAQ14725,39
PLAQ14726,0
PLAQ14727,1
PLAQ14728,0
PLAQ14729,0
PLAQ14730,0
PLAQ14731,3
PLAQ14732,3
PLAQ14733,8
PLAQ14734,1
PLAQ14735,0
PLAQ14736,21
PLAQ14737,1
PLAQ14738,0
PLAQ14739,11
PLAQ14740,3
PLAQ14741,52
PLAQ14742,4
PLAQ14743,0
PLAQ14744,5
PLAQ14745,0
PLAQ14746,0
PLAQ14747,0
PLAQ14748,0
PLAQ14749,0
PLAQ14750,0
PLAQ14751,0
PLAQ14752,0
PLAQ14753,3
PLAQ14754,0
PLAQ14755,0
PLAQ14756,0
PLAQ14757,0
PLAQ14758,0
PLAQ14759,0
PLAQ14760,0
PLAQ14761,0
PLAQ14762,0
PLAQ14763,0
PLAQ14764,4
PLAQ14765,0
PLAQ14766,12
PLAQ14767,1
PLAQ14768,1
PLAQ14769,0
PLAQ14770,5
PLAQ14771,2
PLAQ14772,0
PLAQ14773,0
PLAQ14774,0
PLAQ14775,0
PLAQ14776,2
PLAQ14777,0
PLOT00327,27
PLOT00328,2590
PLOT00329,0
PLOT00330,0
PLOT00331,0
PLS-2-01240,0
PLS-2-04017,0
PLS-2-04575,0
PMC_M0001,0
PMC_M0002,0
PMC_M0005,0
PMC6STT_A9000,0
PMC6STT_M0001,0
PMC6STT_M0002,0
PMC6STTZ00001,0
PMC6STTZ00002,0
PMCST,0
PMCST_A9000,0
PMCSTM0003,0
PMCSTM0004,0
PMCSTZ00001,0
PMCSTZ00002,0
PMCSTZ00003,0
PMCV,0
PMCV_A9000,0
PMCV_M0003,0
PMCV_M0006,0
PMCV_M0007,0
PMCV_M0008,0
PMCVE01,0
PMCVE01A9000,0
PMCVE01M0001,0
PMCVE01M0002,0
PMCVE01Z00001,0
PMCVE01Z00002,0
PMCVE01Z00003,0
PMCVM0004,0
PMCVZ00001,0
PMCVZ00002,0
PNEM00001,108
PNEU00380,6
PNEU00636,0
PNEU00637,0
PNEU00638,0
PNEU00639,0
PNEU01618,0
PNEU09224,0
PNEU09225,0
PNEU09226,0
PNEU09227,0
PNEU11520,9
PNEU11521,0
PNEU14366,0
PNEU14380,6
PNEU14381,0
PNEU14382,0
PNEU14383,0
PNEU14384,0
